instance_id,task,condition,style,gold,model,model_family,is_think,predicted,parsed,exact,primary,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
connected_nodes/21,connected_nodes,none,zero_shot,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,320,correct,False
connected_nodes/21,connected_nodes,none,zero_cot,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,427,correct,False
connected_nodes/21,connected_nodes,rwse,zero_shot,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,203,correct,False
connected_nodes/21,connected_nodes,rwse,zero_cot,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 5, 7, 10, 12, 13, 14, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,435,correct,False
connected_nodes/22,connected_nodes,all,zero_shot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,753,correct,False
connected_nodes/22,connected_nodes,all,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,2481,correct,True
connected_nodes/22,connected_nodes,clustering,zero_shot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1012,correct,False
connected_nodes/22,connected_nodes,clustering,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,1039,correct,False
connected_nodes/22,connected_nodes,components,zero_shot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1029,correct,False
connected_nodes/22,connected_nodes,components,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,1288,correct,False
connected_nodes/22,connected_nodes,degree,zero_shot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"12, 3",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,2527,correct,True
connected_nodes/22,connected_nodes,degree,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"12, 3",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,1598,correct,False
connected_nodes/22,connected_nodes,filler,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,original,True,0.082,1434,correct,False
connected_nodes/22,connected_nodes,none,zero_shot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,989,correct,False
connected_nodes/22,connected_nodes,none,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,754,correct,False
connected_nodes/22,connected_nodes,rwse,zero_shot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,981,correct,False
connected_nodes/22,connected_nodes,rwse,zero_cot,"3, 12.",gemma4-e4b,gemma4-e4b,False,"3, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,782,correct,False
connected_nodes/23,connected_nodes,all,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,189,correct,False
connected_nodes/23,connected_nodes,all,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.352,755,correct,False
connected_nodes/23,connected_nodes,clustering,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,747,correct,False
connected_nodes/23,connected_nodes,clustering,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,763,correct,False
connected_nodes/23,connected_nodes,components,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,266,correct,False
connected_nodes/23,connected_nodes,components,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,402,correct,False
connected_nodes/23,connected_nodes,degree,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,587,correct,False
connected_nodes/23,connected_nodes,degree,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.208,550,correct,False
connected_nodes/23,connected_nodes,filler,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,original,False,0.082,737,correct,False
connected_nodes/23,connected_nodes,none,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,266,correct,False
connected_nodes/23,connected_nodes,none,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,465,correct,False
connected_nodes/23,connected_nodes,rwse,zero_shot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,266,correct,False
connected_nodes/23,connected_nodes,rwse,zero_cot,"0, 4, 6, 8, 11, 12, 14.",gemma4-e4b,gemma4-e4b,False,"0, 4, 6, 8, 11, 12, 14",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,633,correct,False
connected_nodes/24,connected_nodes,all,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,187,correct,False
connected_nodes/24,connected_nodes,all,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.352,945,correct,False
connected_nodes/24,connected_nodes,clustering,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,534,correct,False
connected_nodes/24,connected_nodes,clustering,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,678,correct,False
connected_nodes/24,connected_nodes,components,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,487,correct,False
connected_nodes/24,connected_nodes,components,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,493,correct,False
connected_nodes/24,connected_nodes,degree,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,803,correct,False
connected_nodes/24,connected_nodes,degree,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.208,654,correct,False
connected_nodes/24,connected_nodes,filler,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,original,True,0.082,771,correct,False
connected_nodes/24,connected_nodes,none,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,484,correct,False
connected_nodes/24,connected_nodes,none,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,581,correct,False
connected_nodes/24,connected_nodes,rwse,zero_shot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,537,correct,False
connected_nodes/24,connected_nodes,rwse,zero_cot,"0, 1, 2, 4, 5, 6, 7, 8.",gemma4-e4b,gemma4-e4b,False,"0, 1, 2, 4, 5, 6, 7, 8",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,573,correct,False
connected_nodes/25,connected_nodes,all,zero_shot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,626,correct,False
connected_nodes/25,connected_nodes,all,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,344,correct,False
connected_nodes/25,connected_nodes,clustering,zero_shot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,185,correct,False
connected_nodes/25,connected_nodes,clustering,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,1152,correct,False
connected_nodes/25,connected_nodes,components,zero_shot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,331,correct,False
connected_nodes/25,connected_nodes,components,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,1287,correct,False
connected_nodes/25,connected_nodes,degree,zero_shot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,594,correct,False
connected_nodes/25,connected_nodes,degree,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,572,correct,False
connected_nodes/25,connected_nodes,filler,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,original,True,0.082,1270,correct,False
connected_nodes/25,connected_nodes,none,zero_shot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,289,correct,False
connected_nodes/25,connected_nodes,none,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,357,correct,False
connected_nodes/25,connected_nodes,rwse,zero_shot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,343,correct,False
connected_nodes/25,connected_nodes,rwse,zero_cot,"1, 4.",gemma4-e4b,gemma4-e4b,False,"1, 4",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,332,correct,False
connected_nodes/26,connected_nodes,all,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,213,correct,False
connected_nodes/26,connected_nodes,all,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,605,correct,False
connected_nodes/26,connected_nodes,clustering,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,410,correct,False
connected_nodes/26,connected_nodes,clustering,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,698,correct,False
connected_nodes/26,connected_nodes,components,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,298,correct,False
connected_nodes/26,connected_nodes,components,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,481,correct,False
connected_nodes/26,connected_nodes,degree,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,415,correct,False
connected_nodes/26,connected_nodes,degree,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.208,802,correct,False
connected_nodes/26,connected_nodes,filler,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,original,True,0.082,717,correct,False
connected_nodes/26,connected_nodes,none,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,298,correct,False
connected_nodes/26,connected_nodes,none,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,431,correct,False
connected_nodes/26,connected_nodes,rwse,zero_shot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,298,correct,False
connected_nodes/26,connected_nodes,rwse,zero_cot,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12.",gemma4-e4b,gemma4-e4b,False,"1, 2, 3, 4, 6, 7, 8, 9, 11, 12",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,510,correct,False
connected_nodes/27,connected_nodes,all,zero_shot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,613,correct,False
connected_nodes/27,connected_nodes,all,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,795,correct,False
connected_nodes/27,connected_nodes,clustering,zero_shot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,484,correct,False
connected_nodes/27,connected_nodes,clustering,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,786,correct,False
connected_nodes/27,connected_nodes,components,zero_shot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,814,correct,False
connected_nodes/27,connected_nodes,components,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,715,correct,False
connected_nodes/27,connected_nodes,degree,zero_shot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,1070,correct,False
connected_nodes/27,connected_nodes,degree,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,1066,correct,False
connected_nodes/27,connected_nodes,filler,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,original,True,0.082,617,correct,False
connected_nodes/27,connected_nodes,none,zero_shot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,671,correct,False
connected_nodes/27,connected_nodes,none,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,908,correct,False
connected_nodes/27,connected_nodes,rwse,zero_shot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,542,correct,False
connected_nodes/27,connected_nodes,rwse,zero_cot,"0, 2, 3, 5, 6.",gemma4-e4b,gemma4-e4b,False,"0, 2, 3, 5, 6",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,497,correct,False
connected_nodes/28,connected_nodes,all,zero_shot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,150,correct,False
connected_nodes/28,connected_nodes,all,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.352,1011,correct,False
connected_nodes/28,connected_nodes,clustering,zero_shot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"11, 15, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,2149,correct,True
connected_nodes/28,connected_nodes,clustering,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"11, 15, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,2506,correct,True
connected_nodes/28,connected_nodes,components,zero_shot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,243,correct,False
connected_nodes/28,connected_nodes,components,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1539,correct,False
connected_nodes/28,connected_nodes,degree,zero_shot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,418,correct,False
connected_nodes/28,connected_nodes,degree,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.208,797,correct,False
connected_nodes/28,connected_nodes,filler,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,original,False,0.082,510,correct,False
connected_nodes/28,connected_nodes,none,zero_shot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,547,correct,False
connected_nodes/28,connected_nodes,none,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,732,correct,False
connected_nodes/28,connected_nodes,rwse,zero_shot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,150,correct,False
connected_nodes/28,connected_nodes,rwse,zero_cot,"9, 11, 15.",gemma4-e4b,gemma4-e4b,False,"9, 11, 15",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,553,correct,False
connected_nodes/29,connected_nodes,all,zero_shot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.352,490,correct,False
connected_nodes/29,connected_nodes,all,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.352,437,correct,False
connected_nodes/29,connected_nodes,clustering,zero_shot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,677,correct,False
connected_nodes/29,connected_nodes,clustering,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,476,correct,False
connected_nodes/29,connected_nodes,components,zero_shot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,1013,correct,False
connected_nodes/29,connected_nodes,components,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,434,correct,False
connected_nodes/29,connected_nodes,degree,zero_shot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.208,660,correct,False
connected_nodes/29,connected_nodes,degree,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.208,442,correct,False
connected_nodes/29,connected_nodes,filler,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,original,True,0.082,450,correct,False
connected_nodes/29,connected_nodes,none,zero_shot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,536,correct,False
connected_nodes/29,connected_nodes,none,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,True,0.082,570,correct,False
connected_nodes/29,connected_nodes,rwse,zero_shot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,579,correct,False
connected_nodes/29,connected_nodes,rwse,zero_cot,"4, 8, 9.",gemma4-e4b,gemma4-e4b,False,"4, 8, 9",True,1.0,1.0,,False,ground_truth_file,,unaffected,False,0.082,433,correct,False
edge_existence/0,edge_existence,all,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,724,correct,False
edge_existence/0,edge_existence,clustering,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,705,correct,False
edge_existence/0,edge_existence,components,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1430,wrong,False
edge_existence/0,edge_existence,degree,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,725,correct,False
edge_existence/0,edge_existence,filler,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,725,correct,False
edge_existence/0,edge_existence,none,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,533,correct,False
edge_existence/0,edge_existence,rwse,zero_cot,No.,gemma4-e4b,gemma4-e4b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.642,535,correct,False
edge_existence/1,edge_existence,all,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,676,correct,False
edge_existence/1,edge_existence,clustering,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,598,correct,False
edge_existence/1,edge_existence,components,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,548,correct,False
edge_existence/1,edge_existence,degree,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,854,correct,False
edge_existence/1,edge_existence,filler,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1588,correct,False
edge_existence/1,edge_existence,none,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,196,correct,False
edge_existence/1,edge_existence,rwse,zero_cot,Yes.,gemma4-e4b,gemma4-e4b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,430,correct,False
